State,County,Year,Total,Heroin,Other,Methadone,Population,LandArea,Bike,Carpool,Alone,Public,Walk,Home,Income,Non_US_Born,Bachelor_Degree,Grad_Degree,HS_Grad,Less_Than_HS,Associates_Degree,Unemployment,GDP Total,"GDP Education, Health, Social Assistance"
Illinois,Williamson,2013,NA,NA,NA,NA,66924,420.15,NA,NA,NA,NA,NA,NA,56600,1059,6257,4185,13487,5163,17265,9,2654321,307698
Illinois,Winnebago,2013,55,35,18,NA,290666,513.36,0.2,7.8,86.3,1,1.3,2.7,61506,18931,26664,14955,66533,27076,60829,10.5,12818228,1617941
Indiana,Allen,2013,NA,NA,NA,NA,363014,657.31,0.3,7.7,85.2,1.1,1,3.7,64359,16523,39766,20357,69183,25146,74353,7.5,18087674,2335311
Indiana,Boone,2013,NA,NA,NA,NA,60477,422.91,NA,NA,NA,NA,NA,NA,98989,1494,9017,6555,10761,2478,9207,5.7,3716155,134960
Indiana,Clark,2013,NA,NA,NA,NA,112938,372.86,0.2,8.5,87.8,0.5,0.1,1.6,60836,2887,9620,4702,26860,10479,24292,6.9,4380722,291131
Indiana,Dearborn,2013,NA,NA,NA,NA,49904,305.03,NA,NA,NA,NA,NA,NA,71112,479,3981,1973,13766,3728,10394,8.5,1444298,74903
Indiana,Delaware,2013,13,NA,NA,NA,117484,392.12,1,6.5,82.6,2.1,2.9,3.6,51500,1633,8846,7166,25617,9328,20193,8.6,3688306,510552
Indiana,Elkhart,2013,NA,NA,NA,NA,200563,463.17,1.4,15.4,77.9,1,1.5,1.5,58065,12948,15372,7305,45587,24334,32159,7.2,10168793,698126
Indiana,Floyd,2013,NA,NA,NA,NA,76244,147.93,NA,NA,NA,NA,NA,NA,68257,1436,7684,3748,17489,6055,15661,6.3,2369357,225470
Indiana,Hamilton,2013,NA,NA,NA,NA,296693,394.27,0.2,7.3,84.4,0.2,0.6,6.6,107384,16372,64077,35881,29762,6693,45000,5,14366720,1169091
Indiana,Hendricks,2013,10,NA,NA,NA,153879,406.91,0.1,5.9,89,0,1.1,3.2,82006,5130,22534,8818,29669,6355,29985,5.8,4865602,283141
Indiana,Howard,2013,NA,NA,NA,NA,82760,293.06,NA,NA,NA,NA,NA,NA,57187,1416,7090,4238,21411,6371,17670,8.1,5029042,339010
Indiana,Kosciusko,2013,NA,NA,NA,NA,77963,531.38,3.4,10.9,79.5,0.2,2.4,2.4,64212,2615,6595,3716,19628,7193,13646,6.6,4484645,198568
Indiana,Lake,2013,37,29,NA,NA,491456,498.96,0.2,6.4,85.6,2.6,1.1,2.3,62295,28852,42667,21682,117410,42348,101294,9.1,23342324,2196474
Indiana,Madison,2013,13,NA,11,NA,130482,451.92,0.3,7.9,83.3,0.3,1.5,4.3,53392,1980,10191,4692,35857,11653,26914,9.3,3291018,425582
Indiana,Marion,2013,51,36,15,NA,928281,396.3,0.4,9.9,81.6,2.1,1.9,3,58836,58511,106682,55194,172066,91366,165915,8.5,82461373,7560439
Indiana,Monroe,2013,NA,NA,NA,NA,141888,394.51,2.8,8.5,71.6,4.5,7.3,5,57267,6567,16541,16749,17944,6178,19231,6.8,5691491,580890
Indiana,Morgan,2013,NA,NA,NA,NA,69782,403.97,NA,NA,NA,NA,NA,NA,68595,772,4904,2607,19359,5878,13974,7.6,1411709,112146
Indiana,Porter,2013,24,15,NA,NA,166557,418.15,0.6,5.2,86.3,1.5,2.8,2.9,75404,5025,17947,10085,38870,9469,34091,7.2,5955503,655349
Indiana,Scott,2013,NA,NA,NA,NA,23972,190.4,NA,NA,NA,NA,NA,NA,52814,228,1307,567,6617,3461,4307,8.9,562367,(D)
Indiana,St. Joseph,2013,17,12,NA,NA,266709,457.85,0.7,8.7,81.1,1.8,3.6,3.3,60014,11921,27560,17917,55182,20877,49826,8.7,NA,NA
Indiana,Starke,2013,NA,NA,NA,NA,23197,309.13,NA,NA,NA,NA,NA,NA,50681,415,1272,680,6837,2816,4238,9.5,424914,23376
Indiana,Tippecanoe,2013,NA,NA,NA,NA,180174,499.81,1.3,10.1,72.9,3.5,6.9,3.7,60870,11837,19106,15277,27212,8915,25735,6.6,7604835,782260
Indiana,Vanderburgh,2013,NA,NA,NA,NA,181398,233.48,0.4,8.4,84.6,1.5,1.8,2.5,58048,3267,18243,8804,41815,12953,38089,7.1,10282234,1386692
Indiana,Wayne,2013,NA,NA,NA,NA,67893,401.74,0.3,6.3,86.5,1.7,1.7,2,50745,1089,4709,3387,18169,7731,12573,8.7,2555032,392267
Iowa,Dubuque,2013,NA,NA,NA,NA,95697,608.3,0.2,8.8,81.9,1.5,2.6,4.3,64995,1428,11022,5893,22705,5344,17489,4.5,5072109,626983
Iowa,Johnson,2013,NA,NA,NA,NA,139155,614.04,2.4,7,64.2,7.9,11.8,4.7,72180,8712,21475,18610,13366,4067,20979,3.4,8005278,618666
Iowa,Linn,2013,14,NA,NA,NA,216111,716.88,0.3,8.2,84.9,0.7,2.3,3.1,72497,4912,30365,13469,38005,8667,50188,5,14970560,1117950
Iowa,Polk,2013,34,NA,26,NA,451677,573.79,0.4,8.1,84.9,0.6,2.1,3,75743,28977,71125,28982,74129,23624,89078,4.8,33241634,2601790
Iowa,Pottawattamie,2013,NA,NA,NA,NA,92728,950.28,0.3,10.8,82.9,0.9,1.4,3.2,64127,2368,8447,3364,22249,6621,21209,4.6,4280634,313516
Iowa,Scott,2013,29,15,13,NA,170385,458.09,0.3,6.1,87.6,0.7,1.8,2.6,70690,4967,23531,11731,30793,8610,36962,5.6,8069988,888403
Kansas,Douglas,2013,NA,NA,NA,NA,114322,455.87,0.8,8.2,79.4,2.1,5.1,3.6,66983,4676,17166,14072,12433,3077,16288,4.8,4137182,260652
Kansas,Johnson,2013,34,NA,30,NA,566933,473.37,0.2,6.7,85.8,0.4,0.8,5.2,98017,36804,121735,68794,57941,16335,103512,4.3,38751572,3255710
Kansas,Leavenworth,2013,11,NA,NA,NA,78185,462.83,0.5,12.3,81.1,0.4,2.7,1.9,74904,2301,8616,6183,16452,4083,16211,6,2529093,109207
Kansas,Sedgwick,2013,28,NA,13,12,505415,997.51,0.3,7.1,86.4,0.5,1.3,3.3,64938,34109,62447,28902,85727,36136,104534,6.1,24676246,2335948
Kansas,Shawnee,2013,NA,NA,NA,NA,178831,544.02,0.3,10,82.7,0.9,2.1,2.9,63303,6415,21913,12086,37324,11546,36027,5.8,8757077,991890
Kansas,Wyandotte,2013,NA,NA,NA,NA,160384,151.6,0.1,15.4,78.3,1.2,2.4,2.3,49863,18243,10368,4919,32749,21478,29184,7.9,11381990,1175223
Kentucky,Bell,2013,22,NA,21,NA,27885,359,NA,NA,NA,NA,NA,NA,36781,91,927,1199,7050,6224,4241,13.3,710716,75375
Kentucky,Boone,2013,28,23,NA,NA,124442,246.36,0.2,7,86.2,0.9,1.4,3.9,80339,4403,15566,8151,23088,6338,24986,6.6,7058066,338027
Kentucky,Boyd,2013,NA,NA,NA,NA,48886,159.86,NA,NA,NA,NA,NA,NA,60903,453,3306,2435,12890,4361,12134,9.4,4325625,417294
Kentucky,Bullitt,2013,NA,NA,NA,NA,76854,297.02,NA,NA,NA,NA,NA,NA,63927,589,4034,2395,20794,7584,15773,7.4,1882246,57672
Kentucky,Campbell,2013,20,15,NA,NA,90988,151.31,0,6.9,84.2,2.1,3.2,3.1,67244,1342,10649,6461,19174,6902,16906,6.6,2687157,235036
Kentucky,Clay,2013,NA,NA,NA,NA,21364,469.25,NA,NA,NA,NA,NA,NA,34192,114,754,590,5686,5460,2503,14.3,332993,53761
Kentucky,Daviess,2013,13,NA,13,NA,98218,458.35,NA,NA,NA,NA,NA,NA,57533,1457,7087,5198,25569,7815,19554,6.9,4097911,528094
Kentucky,Fayette,2013,46,36,19,NA,308428,283.65,1.1,9.3,78.2,2,3.8,4.9,69728,20379,44524,33416,40264,22069,53972,5.8,18004176,1688033
Kentucky,Floyd,2013,16,NA,13,NA,38728,393.34,NA,NA,NA,NA,NA,NA,43964,133,1969,1550,9371,7237,7278,13.3,1042091,127134
Kentucky,Franklin,2013,NA,NA,NA,NA,49648,207.75,NA,NA,NA,NA,NA,NA,60881,1125,5671,3407,11187,4705,8871,6.6,3096125,(D)
Kentucky,Grant,2013,NA,NA,NA,NA,24753,257.96,NA,NA,NA,NA,NA,NA,57294,271,1198,517,6650,2753,4553,8.3,446446,30729
Kentucky,Greenup,2013,10,NA,NA,NA,36519,344.4,NA,NA,NA,NA,NA,NA,54900,264,2405,1662,9172,4441,8228,10.2,728551,129521
Kentucky,Hardin,2013,NA,NA,NA,NA,108191,623.28,0,13.5,81.5,0.1,2,2.4,62226,4033,8370,5797,22767,8128,23112,7.7,4742290,238560
Kentucky,Harrison,2013,NA,NA,NA,NA,18518,306.36,NA,NA,NA,NA,NA,NA,52551,243,1137,682,4968,2568,3470,7.6,440119,47931
Kentucky,Hopkins,2013,11,NA,10,NA,46634,542,NA,NA,NA,NA,NA,NA,53690,414,2686,1931,12675,5664,9560,7.9,1873114,192154
Kentucky,Jefferson,2013,87,62,34,NA,756832,380.42,0.4,8,83.4,2.5,1.9,2.6,66544,36800,91785,62157,141788,60319,150958,7.5,46494154,4824357
Kentucky,Jessamine,2013,NA,NA,NA,NA,50173,172.12,NA,NA,NA,NA,NA,NA,68491,1148,5124,3490,9078,4854,8927,6.5,1409434,99160
Kentucky,Johnson,2013,NA,NA,NA,NA,23449,261.95,NA,NA,NA,NA,NA,NA,49443,79,918,738,6596,4186,3791,11,434350,48596
Kentucky,Kenton,2013,40,32,11,NA,163145,160.25,0.1,9.2,83.4,2.8,1.2,3.2,69687,3084,20024,11156,32297,11965,31694,7,6372481,782803
Kentucky,Knox,2013,NA,NA,NA,NA,31790,386.3,NA,NA,NA,NA,NA,NA,35764,219,1115,1020,8586,6926,3466,13,616929,72394
Kentucky,Leslie,2013,NA,NA,NA,NA,11019,400.84,NA,NA,NA,NA,NA,NA,40722,17,267,303,2620,2891,1761,17.6,173659,22826
Kentucky,Letcher,2013,NA,NA,NA,NA,23619,337.91,NA,NA,NA,NA,NA,NA,43987,68,1243,712,6216,4287,4539,16.7,444714,(D)
Kentucky,Madison,2013,NA,NA,NA,NA,85590,437.29,1,8.4,80.8,0.6,5,3.1,56134,1078,8200,6218,15586,7647,13920,6.6,2571748,253594
Kentucky,McCracken,2013,NA,NA,NA,NA,65373,248.74,0.2,10.3,83.5,1.1,1.6,3.1,60932,823,6046,4309,14547,6037,15155,7.9,3721949,529761
Kentucky,Nelson,2013,NA,NA,NA,NA,44540,417.51,NA,NA,NA,NA,NA,NA,61104,505,2875,1959,12461,3830,7955,7.5,1480069,94494
Kentucky,Oldham,2013,NA,NA,NA,NA,62364,187.22,NA,NA,NA,NA,NA,NA,103459,1818,9732,6396,9203,3350,11519,5.7,1307054,137279
Kentucky,Pike,2013,15,NA,13,NA,63380,786.83,NA,NA,NA,NA,NA,NA,46104,384,2859,2769,16393,12672,10422,11.9,2561671,337471
Kentucky,Scott,2013,NA,NA,NA,NA,49947,281.77,NA,NA,NA,NA,NA,NA,72797,1115,5199,3446,9861,3726,8767,6.1,2192858,133988
Kentucky,Whitley,2013,NA,NA,NA,NA,35766,437.83,NA,NA,NA,NA,NA,NA,41855,168,1801,1292,8646,6137,5236,10.6,1295453,195418
Louisiana,Caddo Parish,2013,NA,NA,NA,NA,254887,878.54,0.3,6,87.5,1.5,1.3,2,60007,5053,24629,13485,56776,23825,48984,7.9,NA,NA
Louisiana,East Baton Rouge Parish,2013,26,21,NA,NA,445227,455.37,0.7,10.4,81.4,2,1.5,3.3,69538,17428,59659,34234,71584,31487,77905,6.2,NA,NA
Louisiana,Jefferson Parish,2013,54,32,18,NA,434767,295.63,0.3,10.4,82.8,1.2,1.5,1.9,66868,43112,47367,23024,94442,48273,84918,6.3,NA,NA
Louisiana,Lafayette Parish,2013,NA,NA,NA,NA,230845,268.72,0.9,8.5,84.7,0.4,1.8,2.5,71992,7384,28612,12015,42177,20746,39846,4.9,NA,NA
Louisiana,Livingston Parish,2013,NA,NA,NA,NA,134053,648.17,NA,NA,NA,NA,NA,NA,68673,2041,11695,2937,34089,12930,21866,5.8,NA,NA
Louisiana,Orleans Parish,2013,34,32,NA,NA,378715,169.42,3.6,9.5,69.1,7.1,4.6,4.2,61211,18285,46473,34386,58181,37141,63672,7.3,NA,NA
Louisiana,Rapides Parish,2013,NA,NA,NA,NA,132723,1317.96,0.3,9,82.9,2.5,0.6,1.9,57093,2557,10491,5278,29970,15178,25149,6.9,NA,NA
Louisiana,St. Tammany Parish,2013,47,16,32,NA,242333,845.55,0.5,14.1,79.9,0.2,1,2.6,80394,7387,32352,15617,43797,18488,48856,5.7,NA,NA
Louisiana,Washington Parish,2013,NA,NA,NA,NA,46419,669.52,NA,NA,NA,NA,NA,NA,45638,523,2456,1050,12890,7201,7818,8.4,NA,NA
Maine,Androscoggin,2013,10,NA,NA,NA,107604,467.93,0,15.2,72.7,0.7,4.7,3.9,58382,2402,9181,4664,28198,8915,22645,6.7,4013687,754093
Maine,Aroostook,2013,NA,NA,NA,NA,70055,6671.33,1,9.2,79.1,0.1,3.4,5.7,49053,3001,6218,2399,19771,7676,15523,8.6,2237120,300336
Maine,Cumberland,2013,25,NA,16,NA,285456,835.24,0.6,10,74.9,1.4,4.8,7.3,77975,12536,51236,30577,49556,12514,55626,5.3,17487801,2488860
Maine,Hancock,2013,NA,NA,NA,NA,54845,1586.89,NA,NA,NA,NA,NA,NA,61474,1348,8251,5087,13140,3030,10964,7.9,2111945,220044
Maine,Kennebec,2013,18,NA,NA,NA,121164,867.52,0,9.9,80.4,0.3,4.6,3.9,60108,2328,13041,8136,30997,7435,26568,6.2,4812322,752366
Maine,Penobscot,2013,12,NA,NA,NA,153364,3397.36,0.4,10.7,80.4,0.5,3.1,3.7,57355,3433,15746,9131,37465,9673,32522,6.8,5619495,1023878
Maine,Washington,2013,NA,NA,NA,NA,32190,2562.66,NA,NA,NA,NA,NA,NA,47124,1107,3128,1622,9134,3047,6858,9.3,1037120,100327
Maine,York,2013,16,NA,12,NA,199431,990.71,0.9,10.4,78.5,0.4,2.8,6.1,70238,5441,26857,13859,46337,11450,42824,6.3,6662472,673968
Maryland,Allegany,2013,11,NA,NA,NA,73521,424.16,0.3,10.4,82.4,0.8,3.9,1.2,53297,1201,4864,3821,21732,6558,14686,8.5,2796159,399352
Maryland,Anne Arundel,2013,63,21,34,11,555743,414.9,0.2,5.9,81.1,4.6,2,5.1,107405,36505,80213,56623,93703,34169,104530,5.7,41086444,2280256
Maryland,Baltimore,2013,116,36,55,36,823015,598.3,0.1,8.8,79.4,4.8,1.9,3.8,86633,73383,112963,84449,151047,55662,149464,6.9,45745385,4709103
Maryland,Baltimore City,2013,144,50,60,48,622104,80.94,0.7,9.2,61.3,18.8,6.4,2.5,59484,37794,59511,51325,122503,82072,98514,NA,NA,NA
Maryland,Calvert,2013,13,NA,NA,NA,90484,213.15,0,6.7,84.2,2.3,0.3,5.9,108304,2447,10517,7233,19032,4206,18139,5.9,3923887,254226
Maryland,Caroline,2013,NA,NA,NA,NA,32693,319.42,NA,NA,NA,NA,NA,NA,67557,1062,2229,1062,8949,3794,5853,6.9,1078175,46961
Maryland,Carroll,2013,25,NA,16,NA,167564,447.59,0.1,8,84,1.2,2.3,3.7,99179,4676,22544,14245,35007,9510,31222,5.5,5486035,615336
Maryland,Cecil,2013,19,NA,11,NA,101913,346.27,0.2,9,81.5,1,2.4,4.9,79761,2531,9863,5084,24049,8426,19954,7.7,3493137,269043
Maryland,Charles,2013,NA,NA,NA,NA,152864,457.75,0,9.6,80.6,5.2,1.3,2.6,105877,7064,16065,9786,30114,8556,32455,6.5,5085364,332827
Maryland,Frederick,2013,28,NA,18,NA,241409,660.22,0.2,11.1,76.9,2.6,1.9,6.4,99911,19244,36570,23656,40188,12849,44289,5.7,11568550,882485
Maryland,Harford,2013,37,15,15,NA,249215,437.09,0.1,8.5,84.6,1.9,1.1,3.3,94465,10201,32905,21468,48740,12678,50714,6.5,10972844,717615
Maryland,Howard,2013,17,NA,NA,NA,304580,250.74,0.2,6.9,81.3,3.3,1.2,6,132203,45929,61601,56297,28413,9975,40290,4.8,21478527,1351367
Maryland,Montgomery,2013,33,13,19,NA,1016677,491.25,0.5,9.1,66.3,15.6,2.3,5.6,132222,275191,179059,208344,97139,59880,133810,4.9,76475685,5751210
Maryland,Prince George's,2013,31,NA,19,NA,890081,482.69,0.4,12.1,65,17.4,1.8,2.6,88867,149001,99130,70311,154346,82334,163187,6.9,NA,NA
Maryland,St. Mary's,2013,NA,NA,NA,NA,109633,357.18,0,7.5,81.4,3,2.9,4.1,99529,3599,12041,8199,21513,6679,20281,6,NA,NA
Maryland,Washington,2013,27,NA,14,NA,149588,457.78,0.2,9.4,82.1,1.2,2.1,4,68821,5858,12685,7307,38563,14518,29252,7.3,6646761,714520
Maryland,Wicomico,2013,11,NA,NA,NA,100896,374.44,0.5,7.2,85.7,1.1,1.5,2.7,66109,6054,9663,6744,20201,9039,16831,8.7,4510364,600284
Maryland,Worcester,2013,NA,NA,NA,NA,51620,468.28,NA,NA,NA,NA,NA,NA,78363,2031,6506,4094,12735,4122,10915,12.6,2562502,149369
Massachusetts,Barnstable,2013,17,NA,NA,NA,214990,393.72,0.7,8.4,80.4,1.7,2.9,5.1,80250,13005,37785,26455,40985,9036,49969,8.4,11850633,1206725
Massachusetts,Berkshire,2013,15,11,NA,NA,129585,926.82,0.2,7.8,79.4,1.6,6.8,3.1,66877,5135,15799,12455,30707,8765,25395,7.4,6459109,1041878
Massachusetts,Bristol,2013,45,11,20,16,552780,553.1,0.1,8.8,82,2.7,2.1,3.5,72971,60063,62020,32979,113621,67968,99634,8.7,22149294,2625484
Massachusetts,Essex,2013,65,35,21,14,762550,492.56,0.1,7.9,76.3,5.6,3.6,4.7,90268,93422,111693,75928,135668,56138,132774,7,39196646,4714663
Massachusetts,Franklin,2013,NA,NA,NA,NA,71221,699.32,0.9,7.9,79.2,1.1,4.4,5.9,67397,2417,9764,7827,14547,4131,15502,6.2,2616813,312800
Massachusetts,Hampden,2013,45,27,18,NA,467319,617.14,0.2,8.8,81.6,2.5,1.6,3.9,65399,36182,46213,28993,96068,50021,85403,8.7,19926798,3138208
Massachusetts,Hampshire,2013,23,12,NA,NA,159596,527.26,2.1,6,72.7,3,8.7,6.9,78022,8408,19878,21289,24949,6563,24736,6.1,6372782,1115867
Massachusetts,Middlesex,2013,92,51,34,14,1552802,817.82,1.5,7.1,69.5,11.3,5.1,4.8,110049,252811,274137,261779,228192,83226,208746,5.5,138040096,14740842
Massachusetts,Norfolk,2013,54,31,15,11,687802,396.11,0.6,6.7,69.7,14.4,3.4,4.7,115702,92464,128024,103144,101754,29515,107340,5.8,47218010,5034522
Massachusetts,Plymouth,2013,52,24,22,NA,501915,659.08,0,6.8,80.9,6,1.4,4.2,95099,34456,73721,39971,101052,26916,97229,7,21952994,2174919
Massachusetts,Suffolk,2013,67,44,23,NA,755503,58.15,1.7,6.1,43,31.7,13.1,3.2,78814,168842,110248,85182,117539,77782,93541,6.2,97251997,16863044
Massachusetts,Worcester,2013,54,28,16,13,809106,1510.77,0.2,8.5,82,1.5,2.4,4.8,82259,76338,111771,70886,154138,57376,145861,7.2,37574338,5017280
Michigan,Allegan,2013,NA,NA,NA,NA,112531,825.23,0.1,8.4,84.5,0.5,1.3,4.2,63833,2812,10000,5015,28636,7428,23205,6.7,3696329,128192
Michigan,Bay,2013,NA,NA,NA,NA,106832,442.3,0.1,7.8,85.4,0.4,2.5,2.9,56825,1189,9412,4139,26704,8214,26188,8.7,3433571,440373
Michigan,Berrien,2013,NA,NA,NA,NA,155252,567.75,0.9,7.7,84.2,0.5,1.9,4.3,59724,7275,15386,10448,33482,13477,34096,8.7,6438339,585492
Michigan,Calhoun,2013,NA,NA,NA,NA,135012,706.23,0.3,10.8,80.4,1.3,2.8,3.6,56836,3983,11457,6298,31164,10162,31779,7.9,5506730,598564
Michigan,Eaton,2013,13,NA,NA,NA,108348,575.17,0.4,8.4,86.6,1.2,1.1,2.1,64824,2681,11651,6465,21638,4874,29010,6.7,3950221,167352
Michigan,Genesee,2013,36,16,17,12,415376,636.98,0.1,8.8,84,1.2,1.7,3.5,55534,8183,33440,19495,93249,31703,102096,9.7,12754993,1808446
Michigan,Ingham,2013,35,16,19,NA,282234,556.12,1.7,9.4,76.8,3,5.3,3.2,62161,15727,33994,27160,36572,14929,54788,7.7,13297430,1589817
Michigan,Ionia,2013,NA,NA,NA,NA,64073,571.3,NA,NA,NA,NA,NA,NA,56197,773,4213,1728,16418,5126,14820,8,1541098,58776
Michigan,Isabella,2013,NA,NA,NA,NA,70436,572.68,1.7,8.4,75,1.4,6.7,6.3,51284,1184,5007,4078,11786,3532,11448,7.2,2134953,139675
Michigan,Kalamazoo,2013,30,10,16,11,256725,561.66,0.3,7,82.8,1.2,3.3,4.1,63610,8981,32456,20735,38714,11606,52748,6.9,11102042,1428736
Michigan,Kent,2013,54,15,21,23,621700,846.95,0.5,9.3,81,2,2,4.6,67629,35281,81802,41560,102732,41305,121480,6.2,34588900,4226988
Michigan,Lapeer,2013,NA,NA,NA,NA,88389,643.01,0.4,10.5,83.7,0.3,1.2,3.6,64003,1886,6703,3564,23185,5913,21021,11.4,1790797,98867
Michigan,Lenawee,2013,NA,NA,NA,NA,99188,749.55,0.2,10.4,82.9,0.5,2.9,2.5,57679,1571,8543,4415,24792,7305,22247,7.8,2457283,227226
Michigan,Livingston,2013,19,NA,11,NA,184443,565.25,0.1,6.8,87,0.1,0.6,4.8,85656,4731,26773,13845,32693,6929,43393,7.4,5571816,332878
Michigan,Macomb,2013,132,98,23,14,854769,479.22,0.1,8.1,86.7,0.9,0.8,2.6,66735,75017,86032,44953,181796,68461,201151,9.5,33060844,2624868
Michigan,Monroe,2013,25,15,NA,NA,150376,549.39,0.2,5.4,86.6,3.9,0.6,2.2,66063,2504,11801,6667,37133,11013,36191,7.4,5394770,309540
Michigan,Montcalm,2013,NA,NA,NA,NA,63105,705.4,NA,NA,NA,NA,NA,NA,49363,693,3604,2142,17060,5398,14649,9.6,1379560,(D)
Michigan,Muskegon,2013,29,10,NA,14,171008,499.25,0.5,9.3,85.3,0.6,1,2.5,52917,2722,13440,6151,39756,13646,40639,9.9,5802124,688846
Michigan,Oakland,2013,30,15,NA,NA,1231640,867.66,0.2,7.4,85.5,0.5,1,4.6,89683,117541,210095,151570,172359,61461,243244,7.8,91482697,7791815
Michigan,Ottawa,2013,18,NA,11,NA,272701,563.47,0.7,8.9,82.4,1.3,2.3,3.6,70918,11242,32824,16065,49084,14821,50271,6.1,11670834,574036
Michigan,Saginaw,2013,NA,NA,NA,NA,196542,800.11,0.3,8.9,85,0.7,1.6,3.2,55642,3745,16974,8262,45752,17177,44013,9,7601528,1033094
Michigan,Shiawassee,2013,NA,NA,NA,NA,68900,530.67,0.6,7.4,85.1,0.2,2.1,3.5,56925,543,4289,2453,18235,4456,17984,9.4,1521248,142640
Michigan,St. Clair,2013,18,10,NA,NA,160469,721.17,0.3,13.1,80.5,0.6,1.8,2.7,60492,3848,11252,6924,40863,12198,40029,11.5,NA,NA
Michigan,Van Buren,2013,NA,NA,NA,NA,75455,607.47,NA,NA,NA,NA,NA,NA,56250,2669,5670,3454,17711,7475,16587,10.1,2256970,81893
Michigan,Washtenaw,2013,36,24,10,NA,354240,705.97,2.1,6.7,73.7,5,5.7,5.8,81487,30217,53892,56790,34505,12873,57873,5.8,19446252,1899900
Michigan,Wayne,2013,221,148,63,23,1775273,612.08,0.3,9.3,80.8,3.6,1.8,3,57369,116493,152916,97910,358892,187544,380150,11.5,82771015,8724358
Minnesota,Anoka,2013,31,15,12,NA,339534,423.01,0.2,7.4,82.7,3.6,1.2,4.4,82082,17867,42408,17226,64992,14958,82125,5,12577526,1105542
Minnesota,Dakota,2013,21,NA,NA,NA,408509,562.17,0.2,8.1,82.3,3.3,1.3,4.1,90140,27470,70769,32544,59380,14000,89931,4.5,23852641,1302064
Minnesota,Hennepin,2013,87,42,27,26,1198778,553.59,1.7,7.4,74.2,7.4,3.4,5,89707,119237,238548,125757,146631,60912,223509,4.6,112663088,9260961
Minnesota,Olmsted,2013,NA,NA,NA,NA,149226,653.35,0.4,11.6,75,5.1,3.2,4,85226,11539,23908,15458,21733,5551,31580,4,9131626,3972897
Minnesota,Ramsey,2013,21,NA,NA,10,526714,152.21,1.3,8.5,74.7,6.2,3.2,5.4,72559,54221,80618,51612,77388,34042,91967,4.9,36610867,4294558
Minnesota,Scott,2013,NA,NA,NA,NA,137232,356.48,0.1,10.2,81.7,1.5,0.6,5.2,101817,9181,23493,8546,20167,4535,27576,4.4,4864675,299152
Minnesota,Sherburne,2013,NA,NA,NA,NA,90158,432.92,0,9.5,84.1,1.9,0.7,3.2,81329,2070,10013,4118,15199,3850,23032,5.3,3064401,222120
Minnesota,St. Louis,2013,14,NA,11,NA,200540,6247.4,0.6,9.3,78.2,2.8,4.9,2.9,59760,3043,24078,11380,40612,9650,49936,6.1,NA,NA
Minnesota,Washington,2013,NA,NA,NA,NA,246603,384.28,0.2,7.3,83.7,2.6,0.6,5,98422,12101,43003,21927,36699,6489,52093,4.4,8859537,831102
Mississippi,DeSoto,2013,NA,NA,NA,NA,168240,476.15,0,8.7,88.3,0.1,0.7,1.6,69296,5039,16193,6492,32141,11992,38157,5.9,4239817,386088
Mississippi,Harrison,2013,NA,NA,NA,NA,196500,573.99,0.1,9.7,81,1.5,4.3,2,57651,7071,15749,9932,36001,17799,44289,7.5,8093066,494068
Mississippi,Hinds,2013,NA,NA,NA,NA,244899,869.74,0,10.2,83.6,0.6,1.4,2.2,54184,3565,25463,16421,38339,22794,49818,8.5,11218070,1593262
Mississippi,Jackson,2013,NA,NA,NA,NA,140450,722.75,NA,NA,NA,NA,NA,NA,63341,3881,11387,6700,29851,12609,31798,8.9,6870280,256702
Mississippi,Pearl River,2013,NA,NA,NA,NA,55072,810.86,NA,NA,NA,NA,NA,NA,53003,799,3358,1525,12816,6189,13017,7.4,922556,50644
Mississippi,Rankin,2013,NA,NA,NA,NA,146767,775.48,0.3,6.6,88.7,0.3,0.6,2.9,71123,2641,17978,9470,27039,10654,31140,5.2,6083208,517543
Missouri,Boone,2013,NA,NA,NA,NA,170773,685.41,1.6,13,75.4,0.7,4.8,3,66942,7568,26004,19393,19594,6705,24322,4.5,7694417,778069
Missouri,Clay,2013,15,NA,13,NA,230473,397.3,0.2,7.8,85.1,1.4,1.1,3.3,74715,8689,30695,14935,41350,12234,49996,6.1,9626512,615337
Missouri,Franklin,2013,13,NA,NA,NA,101816,922.68,0,8.4,85.4,1.3,2.2,2.1,63006,955,7740,4530,23342,10018,22758,7.2,3762044,283364
Missouri,Greene,2013,14,NA,NA,NA,283870,675.3,0.8,9.8,80.7,0.6,2.5,3.7,55391,6442,33669,17467,50738,17870,60946,5.5,13454797,2083779
Missouri,Jackson,2013,58,NA,41,11,679996,604.46,0.4,8.5,81.9,2.5,1.8,3.9,62955,30255,76897,47373,132534,52773,139923,7.6,39407684,3776711
Missouri,Jefferson,2013,50,22,30,NA,221396,656.63,0,9.1,85.7,0.1,0.6,3.8,65670,3068,17461,8154,51010,18472,51931,6.8,4461645,336331
Missouri,Pulaski,2013,10,NA,NA,NA,53748,547.1,NA,NA,NA,NA,NA,NA,57727,2294,3713,2318,8941,2780,10421,7.9,2104142,49882
Missouri,St. Charles,2013,36,26,10,NA,373495,560.44,0.1,5.4,87.2,0.2,1,5,83957,10836,56475,28117,63386,15539,77633,5.3,NA,NA
Missouri,St. Francois,2013,11,NA,NA,NA,66215,451.89,NA,NA,NA,NA,NA,NA,48466,482,4183,2327,15298,9347,14414,8.5,NA,NA
